,name,rating,review_count,latitude,longitude,categories,location,city_bikes_ll
5590,Le Vaillant,3.0,1,48.81541,2.3446599999999997,Brasseries,31 ave Paul Vaillant Couturier,"48.814280450380224,2.3410347104072575"
5597,L'Entrepot's,4.0,44,48.867059999999995,2.39085,"French, Cafes",2 rue Sorbier,"48.86889516267913,2.3919824145634565"
5601,L'Echappée,3.5,15,48.869040000000005,2.39195,Thai,38 Rue Boyer,"48.86889516267913,2.3919824145634565"
5603,Café la Laverie,4.0,16,48.8687047497507,2.38999532271919,Cafes,70 rue de Ménilmontant,"48.86889516267913,2.3919824145634565"
5609,Le Rez de Chaussée,3.5,9,48.86807,2.38994,Brasseries,10 rue Sorbier,"48.86889516267913,2.3919824145634565"
5625,Brasserie du Moulin,4.5,2,48.8209938,2.2499267999999994,Restaurants,2 Rue Marcel Miquel,"48.82124248401006,2.2511002421379094"
5626,Monsieur Moulinot,5.0,1,48.823505,2.249589,French,5 boulevard des Îles,"48.82124248401006,2.2511002421379094"
5632,Al Duomo,4.0,1,48.82054,2.24989,"Italian, Pizza",7 Rue Jean Pierre Timbaud,"48.82124248401006,2.2511002421379094"
5633,Pho Bom,4.5,29,48.8234519151299,2.3618221655488,Vietnamese,71 avenue de Choisy,"48.8184945213025,2.3744174838066106"
5638,Lao Douang Paseuth,4.5,17,48.819026917896004,2.3614163230112,Laotian,131 bd Masséna,"48.8184945213025,2.3744174838066106"
5639,Masala Cafe,4.5,2,48.81880185979529,2.37451387855779,Indian,55 avenue Maurice Thorez,"48.8184945213025,2.3744174838066106"
5641,Le Prétexte,4.0,20,48.8265032,2.3632729,French,111 rue de Tolbiac,"48.8184945213025,2.3744174838066106"
5644,Lao Lane Xang,4.0,210,48.8256,2.3614099,"Vietnamese, Thai, Laotian",102 avenue d'Ivry,"48.8184945213025,2.3744174838066106"
5645,Phó Taì,4.0,89,48.8221893,2.3613299999999997,"Vietnamese, Pan Asian",13 rue Philibert Lucot,"48.8184945213025,2.3744174838066106"
5646,L'Age d'Or,3.5,24,48.82691,2.3611,French,26 rue du Docteur Magnan,"48.8184945213025,2.3744174838066106"
5647,Homard Bleu,4.0,6,48.82046,2.3714,Seafood,26 avenue de la Porte d'Ivry,"48.8184945213025,2.3744174838066106"
5650,Hawaï,3.5,42,48.824535499999996,2.362803,Vietnamese,87 avenue d'Ivry,"48.8184945213025,2.3744174838066106"
5651,La Mangue Verte,3.5,71,48.82553912146271,2.36156806382371,"Vietnamese, Thai, Pan Asian",100 avenue d'Ivry,"48.8184945213025,2.3744174838066106"
5652,Le Bambou,3.0,154,48.825233000000004,2.362466,Vietnamese,70 rue Baudricourt,"48.8184945213025,2.3744174838066106"
5662,Leslie Road,4.0,12,48.866051,2.398392,"Tea Rooms, British, Breakfast & Brunch",8 rue du Cambodge,"48.867362,2.396222"
5667,Café Martin,4.0,22,48.865199,2.395051,Cafes,2 place Martin Nadaud,"48.867362,2.396222"
5674,Sizin,4.0,33,48.87771,2.33739,Turkish,47 rue Saint-Georges,"48.87778639599673,2.337429821491241"
5688,Yoom,3.5,62,48.8778,2.33953,Dim Sum,20 Rue Martyrs,"48.87778639599673,2.337429821491241"
5698,Au Lèche Vins,4.0,2,48.855990000000006,2.44548,Restaurants,1 boulevard Jeanne d'arc,"48.85670169739857,2.445072233676911"
5705,Le Loriot,4.0,1,48.858469899999996,2.44727,French,67 Rue Gaston Lauriau,"48.85670169739857,2.445072233676911"
5728,Tricotin,3.5,134,48.820681799999996,2.3637187,"Chinese, Thai, Cambodian",15 avenue de Choisy,"48.82176874759649,2.3688706755638127"
5730,Yinki,3.5,22,48.8233,2.3657,"Cafes, Desserts, Bubble Tea",44 avenue d'Ivry,"48.82176874759649,2.3688706755638127"
5732,New Hoa Khoan,4.0,58,48.820796959844294,2.3630011415658196,Chinese,15 avenue de Choisy,"48.82176874759649,2.3688706755638127"
5751,Le Cosi,4.0,50,48.84744,2.34326,"Mediterranean, Corsican",9 rue Cujas,"48.8465255,2.343099"
5754,Le Jardin d'Erevan,4.5,2,48.80619,2.41933,Armenian,4 rue Jules Cuillerier,"48.80476007936134,2.4180373930262093"
5756,Boulangerie Franck Lamet,4.0,5,48.80538189999999,2.419314,Bakeries,1 place François Mitterrand,"48.80476007936134,2.4180373930262093"
5759,Bouchons & Resto,5.0,1,48.8074665305111,2.414676,French,118 rue Véron,"48.80476007936134,2.4180373930262093"
5761,Café du Square,5.0,1,48.8047436,2.4194909,Bars,4 Place François Mitterrand,"48.80476007936134,2.4180373930262093"
5763,Le Doudou Kreyol,3.0,6,48.8036816,2.4202782000000003,Restaurants,183 Paul Vaillant Couturier,"48.80476007936134,2.4180373930262093"
5765,Le Bar Belge,2.5,23,48.81174,2.42993,Pubs,97 avenue du Général Leclerc,"48.80476007936134,2.4180373930262093"
5766,C'est La Vie,3.0,1,48.803571999999996,2.419993,"Thai, Chinese",180 rue Paul Vaillant Couturier,"48.80476007936134,2.4180373930262093"
5769,Fukuyama,3.0,4,48.8095306,2.4173482999999996,Japanese,101 rue Paul Vaillant Couturier,"48.80476007936134,2.4180373930262093"
5770,Chez Eli,3.0,1,48.8064813189864,2.41507141348991,Lebanese,157 rue Véron,"48.80476007936134,2.4180373930262093"
5772,Musée Fragonard,5.0,2,48.813657,2.421426,Museums,7 Avenue du Gal de Gaulle,"48.80476007936134,2.4180373930262093"
5778,Ichikawa,4.0,1,48.8454494,2.4275919999999998,Japanese,67 avenue de Paris,"48.84571672113014,2.4272462725639348"
5780,La Célestine,4.0,11,48.8460902,2.4234348,Restaurants,136 Avenue Paris,"48.84571672113014,2.4272462725639348"
5783,Station Bérault,3.5,3,48.845408,2.428268,"Restaurants, Train Stations, Public Transportation",Avenue de Paris,"48.84571672113014,2.4272462725639348"
5787,Bistrot des Idoles,5.0,1,48.8464185,2.4289052000000004,"Bistros, Brasseries",3 Avenue de la République,"48.84571672113014,2.4272462725639348"
5789,Le Cerf,4.5,5,48.845696315169,2.42820687841426,Brasseries,96 avenue de Paris,"48.84571672113014,2.4272462725639348"
5804,La Cerise sur la Pizza,4.0,24,48.8677711,2.37799,Pizza,96 rue Jean-Pierre Timbaud,"48.868831082877,2.3809862136841"
5806,Le Khelkom,4.5,14,48.86753,2.3768700000000003,Senegalese,88 rue Jean Pierre Timbaud,"48.868831082877,2.3809862136841"
5807,Le Joséphine,4.0,26,48.86763,2.3788099999999996,"Wine Bars, Cocktail Bars",25 rue Moret,"48.868831082877,2.3809862136841"
5810,Onze Bar,4.0,13,48.868081700000005,2.3781898,"Bars, Restaurants",83 Rue Jean Pierre Timbaud,"48.868831082877,2.3809862136841"
5819,L'Arrosoir,3.5,65,48.8461456054576,2.3781080969390698,"French, Cocktail Bars",75 avenue Daumesnil,"48.846171461187,2.3793068155646"
5825,La Table d'Aligre,4.0,21,48.849136,2.3785439999999998,"French, Seafood",11 place d'Aligre,"48.846171461187,2.3793068155646"
5827,Sardegna a Tavola,3.5,53,48.848313,2.376751,"Italian, Seafood",1 rue de Cotte,"48.846171461187,2.3793068155646"
5850,Navel,4.0,9,48.8875364,2.3522973,Indian,4 rue de Suez,"48.888537048944826,2.3561610281467438"
5883,Chamroueun Crimée,4.0,30,48.8906,2.37627,Vietnamese,4 rue Mathis,"48.88879,2.3785"
5896,Le Zinc du Marché,4.0,11,48.89069,2.2883,"French, Bars",4 bis place Henri Barbusse,"48.88873214926474,2.2881576418876652"
5899,My Pumpui,4.0,11,48.888729999999995,2.2875900000000002,Thai,11 rue Louise Michel,"48.88873214926474,2.2881576418876652"
5901,En Vert et Contre Tous,5.0,6,48.89059514,2.28774905,French,37 rue Carnot,"48.88873214926474,2.2881576418876652"
5904,Youjou,5.0,1,48.88904,2.2883299999999998,Pan Asian,34 rue Louise Michel,"48.88873214926474,2.2881576418876652"
5906,Cornelius,4.0,9,48.889926,2.288505,French,9 Place Henri Barbusse,"48.88873214926474,2.2881576418876652"
5908,Bistro le 5,4.5,2,48.890121,2.2890363999999996,"Bistros, Wine Bars",5 place Henri Barbusse,"48.88873214926474,2.2881576418876652"
5909,A la carte,3.5,3,48.8888909,2.288074,Fast Food,32 rue louise michel,"48.88873214926474,2.2881576418876652"
5910,L'Anjou,4.0,10,48.8908005,2.28896,French,26 rue Gabriel Péri,"48.88873214926474,2.2881576418876652"
5912,Méli Mel'Anges,5.0,5,48.890543,2.28629,French,46 Rue Louis Rouquier,"48.88873214926474,2.2881576418876652"
5923,PNY BURGER MARAIS,4.0,65,48.86379241408339,2.36287924973961,"Burgers, Vegetarian, American (Traditional)",1 rue Perrée,"48.86446597201,2.3660597205162"
5930,Nanashi,3.5,117,48.86354293855129,2.36319002943037,"Japanese, Asian Fusion",57 rue Charlot,"48.86446597201,2.3660597205162"
5940,New Toyoyaki,4.0,5,48.8312765,2.2790409,Restaurants,12 Rue Jeanne d'Arc,"48.83091743371036,2.2790706530213356"
5943,Le Boyard,3.5,2,48.8312607,2.2788798999999997,Brasseries,16 rue Jeanne d'Arc,"48.83091743371036,2.2790706530213356"
5945,Happy Break,5.0,3,48.83011,2.28425,"Lebanese, Salad, Sandwiches",6 bis rue Ernest Renan,"48.83091743371036,2.2790706530213356"
5946,Sushiken by Saito,4.5,12,48.82956,2.28355,Japanese,12 Rue Ernest Renan,"48.83091743371036,2.2790706530213356"
5947,Si Señor,4.0,4,48.83295820000001,2.2769699,"Fast Food, Peruvian, Food Trucks",Parvis de l'Aquaboulevard,"48.83091743371036,2.2790706530213356"
5948,L Atelier Du Parc,4.0,14,48.8317535,2.2910068,Restaurants,35 Boulevard Lefebvre,"48.83091743371036,2.2790706530213356"
5949,750g la Table,3.5,19,48.83383,2.29029,French,397 rue de Vaugirard,"48.83091743371036,2.2790706530213356"
5962,L'Armagnac,4.0,38,48.854496000000005,2.384889,Bistros,104 rue Charonne,"48.85337548426,2.3828620836139"
5964,Bears and Raccoons,5.0,16,48.8553999606388,2.38155383616686,"Salad, Sandwiches, Gluten-Free",21 rue Richard Lenoir,"48.85337548426,2.3828620836139"
5965,Paris Hanoï,3.5,148,48.85346,2.380043,Vietnamese,74 rue de Charonne,"48.85337548426,2.3828620836139"
5966,Le 6 Paul Bert,4.0,35,48.851306,2.384614,"French, Wine Bars",6 rue Paul Bert,"48.85337548426,2.3828620836139"
5967,La Cave du Septime,4.5,20,48.85376787,2.38024539,"Tapas Bars, Beer, Wine & Spirits, Wine Bars",3 rue Basfroi,"48.85337548426,2.3828620836139"
5970,La Baraque,3.5,113,48.854409999999994,2.38444,"Dance Clubs, Bars, Modern European",102 rue Charonne,"48.85337548426,2.3828620836139"
5971,Bistrot Paul Bert,3.5,296,48.85222,2.38488,Bistros,18 rue Paul Bert,"48.85337548426,2.3828620836139"
5977,Indian Way,4.0,1,48.891870000000004,2.44461,"Indian, Pizza",77 bis rue Paul Vaillant-Couturier,"48.89432034553156,2.432552274419542"
5978,Parc République,5.0,1,48.889151299999995,2.4214358,Parks,Voie de la Résistance,"48.89432034553156,2.432552274419542"
5980,L'idéal Bodrum,4.0,1,48.8948898,2.4252601,Greek,4 ave Anatole France,"48.89432034553156,2.432552274419542"
5981,Boulangerie Patisserie Confisserie Glacerie,5.0,1,48.8944511,2.4205699000000003,Bakeries,176 avenue Jean Lolive,"48.89432034553156,2.432552274419542"
5982,Boulangerie Anatole France,3.0,1,48.89502,2.42562,Bakeries,1 avenue Anatole France,"48.89432034553156,2.432552274419542"
5983,Chez Toni,1.0,1,48.89301,2.438,Bars,178 avenue Gaston Roussel,"48.89432034553156,2.432552274419542"
5984,Parc de Romainville,3.0,2,48.8889,2.427603,"Botanical Gardens, Parks",Avenue du Colonel Fabien,"48.89432034553156,2.432552274419542"
6025,Ground Control,4.5,9,48.843739899999996,2.3818,"Bars, Pop-Up Restaurants",81 rue du Charolais,"48.842647778701,2.3861649278137"
6031,Le Moulin d'Issy,2.5,12,48.8239131,2.2604341,"Restaurants, Bars",1 place Jacques Madaule,"48.823933787309,2.2606918215752"
6035,Crêperie Follies,4.0,8,48.8239,2.26185,Creperies,4 rue René Jacques,"48.823933787309,2.2606918215752"
6038,Samurai,3.5,5,48.823893,2.261061,Japanese,10 place Jacques Madaule,"48.823933787309,2.2606918215752"
6041,Gao Liang,3.5,2,48.82288,2.2601299999999998,Chinese,14 Rue Jean Jacques Rousseau,"48.823933787309,2.2606918215752"
6043,Oky Sushi,3.5,3,48.822892200000005,2.2600133,"Japanese, Sushi Bars",14 rue Jean-Jacques Rousseau,"48.823933787309,2.2606918215752"
6057,Pramil,4.0,89,48.86683,2.35867,French,9 rue Vertbois,"48.868976638826,2.3623438552022"
6085,Arbane,5.0,10,48.85564,2.33835,"Cocktail Bars, Dance Clubs",10 rue Guénégaud,"48.85528017533187,2.337574325501919"
6106,Ma Prairie,4.5,4,48.87885,2.24225,French,6 boulevard Richard Wallace,"48.87866794788021,2.2420343756675725"
6107,O Petit Club Africain,4.5,6,48.8791494,2.2415844,African,14 bd Richard Wallace,"48.87866794788021,2.2420343756675725"
6108,Saperlipopette,3.5,26,48.88058,2.23907,Bistros,24 rue Mars et Roty,"48.87866794788021,2.2420343756675725"
6109,Le Sain Sert,4.5,19,48.882914,2.240605,French,3 rue Roque de Fillol,"48.87866794788021,2.2420343756675725"
6110,Avellino Caffe,4.5,2,48.87876,2.2425,Italian,4 bd Richard Wallace,"48.87866794788021,2.2420343756675725"
6112,Sushi Wallace,3.5,5,48.87903,2.24175,Japanese,10 boulevard Richard Wallace,"48.87866794788021,2.2420343756675725"
6113,Eugène Eugène,4.0,14,48.881479999999996,2.23766,French,38 rue Eugène Eichenberger,"48.87866794788021,2.2420343756675725"
6114,Palki,4.0,11,48.878521,2.2349999,Indian,169 Bis Rue de Verdun,"48.87866794788021,2.2420343756675725"
6116,La Palombière,4.5,3,48.879281299999995,2.2408982999999996,Restaurants,9 Boulevard Richard Wallace,"48.87866794788021,2.2420343756675725"
6117,Bistro Italia,2.0,1,48.878631,2.242506,Italian,2 Boulevard Richard Wallace,"48.87866794788021,2.2420343756675725"
6118,Le Brazza,4.0,4,48.8793554,2.2407828,"Bars, Brasseries",13 bd Richard Wallace,"48.87866794788021,2.2420343756675725"
6119,Café La Fleur,2.0,3,48.87915,2.24134,"French, Cafes, Coffee & Tea",7 bd Richard Wallace,"48.87866794788021,2.2420343756675725"
6120,Des Cocottes et du Gratin,4.0,1,48.8804001366383,2.24147412925959,French,2 rue Collin,"48.87866794788021,2.2420343756675725"
6122,Bagel and Co,3.0,1,48.880140000000004,2.24246,"Bagels, American (Traditional)",99 rue Voltaire,"48.87866794788021,2.2420343756675725"
6123,Le Petit Thai,4.0,10,48.8852,2.24262,Thai,2 rue de l'Oasis,"48.87866794788021,2.2420343756675725"
6124,La Fontanella,2.5,11,48.879547601165,2.2425330925834,Italian,9 Place Eglise,"48.87866794788021,2.2420343756675725"
6125,Le Clocher Voltaire,3.5,2,48.87976,2.24201,Restaurants,93 Rue Voltaire,"48.87866794788021,2.2420343756675725"
6140,Aux Merveilleux,4.5,18,48.856903076171896,2.2788939476013197,"Bakeries, Desserts",29 rue de l'Annonciation,"48.859403,2.276522"
6142,Le Family,3.5,16,48.857122,2.2784299999999997,"French, International",35 rue de l'Annonciation,"48.859403,2.276522"
6151,Au Bougnat,4.0,76,48.8543,2.35002,French,26 rue Chanoinesse,"48.85291595620935,2.352195717394352"
6165,La Caféothèque,4.0,183,48.8544567561743,2.3557800229916697,Cafes,52 rue de l'Hôtel de Ville,"48.85291595620935,2.352195717394352"
6176,Le Bougnat Bar,3.5,5,48.8462296,2.4159801,French,141 avenue Galliéni,"48.846454,2.415514"
6185,Shinkyo,5.0,1,48.84645,2.4193699,Japanese,170 bis avenue de Paris,"48.846454,2.415514"
6219,Les Petits Parisiens,5.0,2,48.824870000000004,2.3203099999999997,"French, Bistros",49 Av Jean Moulin,"48.8242469,2.3186306"
6226,Phô Thaï,4.5,5,48.85051,2.3890599999999997,"Vietnamese, Thai",53 rue de Montreuil,"48.850500564921,2.3890856287864"
6239,Le Negus,4.0,49,48.8504,2.38932,"Ethiopian, African",52 Rue Montreuil,"48.850500564921,2.3890856287864"
6244,Le Bizart,4.5,22,48.85125,2.38992,"Bars, Music Venues, Restaurants",30 B Rue Des Boulets,"48.850500564921,2.3890856287864"
6271,Chez Lolo et les Lauréats,3.5,4,48.8443375,2.3896382000000003,Restaurants,42 Rue Montgallet,"48.844291,2.3896481"
6294,Musée Rodin,4.5,265,48.855308,2.315834,Museums,77 rue de Varenne,"48.857202661803,2.3152771219611"
6305,Musée de l'Armée,4.5,70,48.855737745137205,2.3126260641924,Museums,Hôtel des Invalides,"48.857202661803,2.3152771219611"
6314,Fabbrica,4.0,28,48.877550853358,2.2949984272856,Italian,19 rue de l'Etoile,"48.878438631226516,2.297727763652802"
6317,L'Huîtrier,4.0,24,48.879802000000005,2.296048,"French, Seafood",16 rue Saussier Leroy,"48.878438631226516,2.297727763652802"
6320,Le P'tit Wagram,4.5,14,48.87737,2.29736,"Brasseries, French, Cafes",45 avenue de Wagram,"48.878438631226516,2.297727763652802"
6321,L'Atelier du Marché,4.0,37,48.8792894,2.2967452,"French, Breakfast & Brunch",4 rue Saussier-Leroy,"48.878438631226516,2.297727763652802"
6323,T Thaï,4.5,15,48.87659,2.29564,Thai,18 Rue Brey,"48.878438631226516,2.297727763652802"
6324,Le General,3.5,32,48.87582020000001,2.2962401000000003,"Brasseries, Bistros, Cafes",17 ave de Wagram,"48.878438631226516,2.297727763652802"
6327,Le Bief,5.0,2,48.895148,2.417965,Brasseries,5 rue Cécile Brunschwicg,"48.89484799296163,2.4188338592648506"
6328,Canons,4.5,2,48.895010007866794,2.4182600483024,Wine Bars,5 mail Hélène Brion,"48.89484799296163,2.4188338592648506"
6329,Le Plate's,3.5,5,48.893598,2.415088,French,140 Avenue Jean Lolive,"48.89484799296163,2.4188338592648506"
6337,Yokoron,3.0,4,48.89311,2.41279,"Sushi Bars, Japanese",5 place Olympe de Gouges,"48.89484799296163,2.4188338592648506"
6340,Chez Agnès,4.0,3,48.89503,2.4097,Restaurants,21 rue de Delizy,"48.89484799296163,2.4188338592648506"
6342,Le Courtois,4.0,1,48.8916016,2.4166800999999998,Restaurants,19 Courtois,"48.89484799296163,2.4188338592648506"
6345,Le Paris Est,3.5,2,48.89268,2.4100900000000003,American (Traditional),111 ave Jean Lolive,"48.89484799296163,2.4188338592648506"
6356,Les Petites Gouttes,3.0,47,48.888278,2.362694,French,12 esplanade Nathalie Sarraute,"48.886674849730184,2.3613611608743668"
6388,Les Deux Coupoles,4.0,5,48.894271999999994,2.314278,French,192 avenue de Clichy,"48.894155633419,2.3143893107772"
6395,L'Industrie Café,3.5,4,48.894317,2.314149,French,125 boulevard Bessières,"48.894155633419,2.3143893107772"
6401,Restaurant à Timhotel,5.0,2,48.894583000000004,2.3124569999999998,French,4 boulevard Berthier,"48.894155633419,2.3143893107772"
6421,Le Colimaçon,4.5,140,48.8580235883243,2.35806396197131,"French, Bistros, Steakhouses",44 rue Vieille du Temple,"48.849268481958,2.3704585433006"
6422,Les Petites Bouchées,4.5,70,48.855682,2.3607669999999996,"Tapas Bars, Gastropubs",4 rue du Roi de Sicile,"48.849268481958,2.3704585433006"
6428,Sequoia Cafe,3.0,18,48.880794605155,2.2719196816642,French,95 ave Charles de Gaulle,"48.878772242510465,2.270772233605385"
6429,Focly,3.5,15,48.8802,2.2740299999999998,"Chinese, Thai",79 ave Charles de Gaulle,"48.878772242510465,2.270772233605385"
6437,Coffee Parisien,3.5,32,48.880458023116,2.2781186746879,"American (Traditional), Breakfast & Brunch, Burgers",46 rue de Sablonville,"48.878772242510465,2.270772233605385"
6438,Bellefeuille - Saint-James Paris Restaurant,4.5,7,48.870518693914605,2.27975861111452,French,5 place du Chancelier Adenauer,"48.878772242510465,2.270772233605385"
6440,Le Durand Dupont,3.0,62,48.88075,2.2755899,"Bars, French",14 place du Marché,"48.878772242510465,2.270772233605385"
6443,Sorella,5.0,5,48.870090000000005,2.28307,Italian,13 avenue Bugeaud,"48.878772242510465,2.270772233605385"
6444,Eat The Road,4.0,8,48.8806149,2.2759028,"Food Trucks, American (Traditional)",Place du Marché,"48.878772242510465,2.270772233605385"
6445,Naked,3.5,3,48.8808708,2.27163,"Cafes, Sandwiches, Coffee & Tea",99 ave Charles de Gaulle,"48.878772242510465,2.270772233605385"
6450,Le Paris Montparnasse,4.0,49,48.841152,2.321768,"Breakfast & Brunch, Brasseries",43 avenue du Maine,"48.83920384329242,2.320883944630623"
6451,Backstage Café,4.0,47,48.8395,2.32353,"French, Bars",31 bis rue Gaîté,"48.83920384329242,2.320883944630623"
6452,Black Pinky,4.0,19,48.83907,2.32298,Pan Asian,30 bis rue Gaïté,"48.83920384329242,2.320883944630623"
6455,Le Maine Café,4.0,17,48.8379536,2.3226449000000002,Brasseries,88 avenue du Maine,"48.83920384329242,2.320883944630623"
6456,Café Milou,3.5,44,48.8406,2.32301,"French, Wine Bars",10 rue du Maine,"48.83920384329242,2.320883944630623"
6457,La Cagouille,3.5,56,48.837201,2.321016,Seafood,10 place Constantin Brancusi,"48.83920384329242,2.320883944630623"
6458,L'Adada,3.5,22,48.8405609,2.32232,"Brasseries, Bars",15 rue du Maine,"48.83920384329242,2.320883944630623"
6462,Montparnasse Tower - Observation Deck,4.0,175,48.8421400845725,2.32199115041004,"Landmarks & Historical Buildings, Observatories",33 avenue du Maine,"48.83920384329242,2.320883944630623"
6463,Cobéa,4.5,14,48.83632,2.322373,French,11 rue Raymond Losserand,"48.83920384329242,2.320883944630623"
6464,La Cerisaie,4.0,35,48.8418354585649,2.323517,"French, French Southwest",70 bd Edgar Quinet,"48.83920384329242,2.320883944630623"
6474,Restaurant le Tivoli,3.0,2,48.8931278,2.4123791,Restaurants,137 Avenue Jean Lolive,"48.8932644350857,2.4126765131950383"
6475,Au Royal Pantin,2.0,3,48.8932,2.4132,Chinese,153 avenue Jean Lolive,"48.8932644350857,2.4126765131950383"
6486,Au Limousin,4.0,10,48.894014,2.276627,"Hotels, French",6 rue Greffulhe,"48.89347957618252,2.277525365352631"
6487,Resto Today,5.0,6,48.890948,2.2788009999999996,"Cafes, Breakfast & Brunch",55 rue de Villiers,"48.89347957618252,2.277525365352631"
6491,Chartier Laure et Thomas,4.0,41,48.899174,2.284298,"French, Bistros, Brasseries",146 Rue Prés Wilson,"48.89347957618252,2.277525365352631"
6492,Oro bianco,4.5,3,48.89154,2.2782,Italian,55 Rue De Villiers,"48.89347957618252,2.277525365352631"
6494,Au Petit Sud-Ouest,3.5,17,48.895036,2.278391,French,4 Rue Baudin,"48.89347957618252,2.277525365352631"
6495,Les Délices du Kashmir,4.5,12,48.8956145,2.2817502,"Caterers, Indian",133 Avenue Anatole France,"48.89347957618252,2.277525365352631"
6496,Le Petit Poucet,3.5,112,48.8963,2.26971,French,4 rond point Claude Monet,"48.89347957618252,2.277525365352631"
6497,In Casa,5.0,7,48.8966484,2.27565,"Pizza, Italian",27 avenue Andre Malraux,"48.89347957618252,2.277525365352631"
6498,Lily de Neuilly,4.5,15,48.892759999999996,2.2711799999999998,French,59 rue Chauveau,"48.89347957618252,2.277525365352631"
6500,Garden Café,3.5,3,48.8946,2.27746,"Brasseries, French, Bars",2 rue Baudin,"48.89347957618252,2.277525365352631"
6501,La Maiella,3.5,7,48.890472700000004,2.279486,"Italian, Pizza",54 Rue Villiers,"48.89347957618252,2.277525365352631"
6502,Café de la Jatte,3.5,29,48.897,2.27047,"Cafes, French",60 bd Vital Bouhot,"48.89347957618252,2.277525365352631"
6504,La Guinguette de Neuilly,3.0,29,48.8945933,2.268021,French,12 boulevard Georges Seurat,"48.89347957618252,2.277525365352631"
6505,Bagel & Coffee,4.0,1,48.89154,2.2782,"Sandwiches, Bagels, Salad",59 rue de Villiers,"48.89347957618252,2.277525365352631"
6516,Mac Donald's,3.0,1,48.857323,2.423308,Fast Food,235 Rue Etienne Marcel,"48.85716405838368,2.422847449779511"
6521,Les Pianos,4.5,2,48.8548780903951,2.4230509733824,French,26 rue Robespierre,"48.85716405838368,2.422847449779511"
6524,Rêv Café,5.0,1,48.853119899999996,2.4235699,Cafes,54ter rue Robespierre,"48.85716405838368,2.422847449779511"
6525,Haruki,3.0,1,48.8557994,2.4238417,Japanese,155 Rue Paris,"48.85716405838368,2.422847449779511"
6529,The Lions,4.0,7,48.83253,2.37105,"Sports Bars, Pubs, British",153 rue du Chevaleret,"48.834001935501,2.3703888058662"
6535,Chez Lili et Marcel,4.0,199,48.837575922311004,2.3733658796209,"French, Brasseries",1 quai Austerlitz,"48.834001935501,2.3703888058662"
6536,Nieli,3.5,7,48.833729999999996,2.37019,Restaurants,17 Rue Louise Weiss,"48.834001935501,2.3703888058662"
6543,Le Café Gourmand,4.0,8,48.8359684327945,2.37192688095092,"Brasseries, Pubs, Cafes",192 avenue de France,"48.834001935501,2.3703888058662"
6545,Wanderlust,3.0,80,48.840171511342795,2.37084762972813,"Bars, Dance Clubs, French",32 quai d'Austerlitz,"48.834001935501,2.3703888058662"
6550,Pronto Pizza,5.0,1,48.80702,2.33596,Pizza,4-6 ave Laplace,"48.80893199114179,2.3349460959434514"
6552,Chez Dina,5.0,1,48.80798,2.33333,Fast Food,28 avenue Laplace,"48.80893199114179,2.3349460959434514"
6556,O'Tacos,2.0,1,48.80717,2.3357,"Fast Food, Sandwiches",4 - 6 avenue Laplace,"48.80893199114179,2.3349460959434514"
6559,Roi du Taj Mahal,3.0,1,48.807109999999994,2.33586,Indian,2 avenue Laplace,"48.80893199114179,2.3349460959434514"
6562,Le 55 Crep'S,5.0,1,48.81284,2.3279,Creperies,55 rue de la Vanne,"48.80893199114179,2.3349460959434514"
6563,La Cour Pavée,4.0,3,48.815145799999996,2.3255585,Creperies,88 Avenue Aristide Briand,"48.80893199114179,2.3349460959434514"
6565,Baan Nat,4.0,2,48.809480490888994,2.3286744332576097,Thai,61 avenue Laplace,"48.80893199114179,2.3349460959434514"
6577,Ricci,3.5,13,48.881691,2.29213,"Pizza, Italian",45 Rue Bayen,"48.881804409079656,2.2921088710427284"
6579,Môm,3.5,29,48.87991029999999,2.2918749,"French, Breakfast & Brunch, Bars",4-6 rue Pierre Demours,"48.881804409079656,2.2921088710427284"
6599,Lotus,4.0,7,48.88252,2.36711,Chinese,252 rue du Faubourg St Martin,"48.88339733854529,2.371074522980134"
6620,Toto Sushis,3.5,28,48.845058,2.382547,"Japanese, Food Delivery Services",151 rue de Charenton,"48.84395729494058,2.3790882155299187"
6622,Les Rendez-Vous Italiens,5.0,5,48.845166,2.3813265,Italian,152 rue de Charenton,"48.84395729494058,2.3790882155299187"
6625,Gusto,4.5,15,48.845859999999995,2.37985,Italian,134b rue de Charenton,"48.84395729494058,2.3790882155299187"
6634,Parc de Bagatelle,4.5,15,48.869131,2.24803,Parks,Route de Sèvres,"48.87525984132485,2.249415814876557"
6636,Le Jardin de Jaurès,5.0,3,48.883151899999994,2.2420711,Restaurants,69 Rue Jean Jaurès,"48.87525984132485,2.249415814876557"
6638,Vincenzo Grasso,5.0,2,48.879261,2.2360499,Pizza,156 rue Verdun,"48.87525984132485,2.249415814876557"
6639,Berko,2.5,13,48.884134192869205,2.23846435546875,Bakeries,Centre Commercial Les 4 Temps,"48.87525984132485,2.249415814876557"
6640,La Diva,3.5,7,48.88303,2.2379700000000002,"Italian, Pizza",11 rue Chante Coq,"48.87525984132485,2.249415814876557"
6647,Maison Julien,3.5,23,48.87296,2.30986,"Bakeries, Patisserie/Cake Shop, Cafes",73 ave Franklin Roosevelt,"48.872933,2.309796"
6676,Le Costaud des Batignolles,4.0,16,48.8884055462767,2.317557,"Art Galleries, French, Venues & Event Spaces",10 rue Brochant,"48.88713901475306,2.314494143994255"
