,name_x,rating,review_count,latitude_x,longitude_x,categories,location,city_bikes_ll,latitude_y,longitude_y,name_y,free_bikes,empty_slots,extra.uid,Total_slots,Station_usage_percentage
2380,Village Suresnes,4.0,5,48.873063,2.229551,French,40 bis rue de Verdun,"48.870797375639214,2.2277003154158592",48.87079737563922,2.2277003154158592,Verdun - Place Henri IV,14,12,21502,26,46.15384615384615
2381,Nouvelle Amitié,4.0,8,48.84031870000001,2.3994626,Japanese,90 rue Picpus,"48.839988788912,2.4005256685521",48.839988788912,2.4005256685521,Picpus - Louis Braille,21,22,12038,43,51.162790697674424
2382,Bonneau Boulangerie,3.5,3,48.8478791,2.2608453,Bakeries,75 rue d'Auteuil,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2383,Le Beaujolais d'Auteuil,4.5,15,48.848551836296394,2.2607838098564303,Bistros,99 Boulevard de Montmorency,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2384,Les Deux Stations,3.0,11,48.84755,2.25933,French,131 bd Exelmans,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2385,Da Alberto,4.5,9,48.84843660000001,2.2634953,Italian,5 rue Isabey,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2386,Le Moulin d'Auteuil,4.5,4,48.84787,2.26085,"French, Brasseries",75 rue d'Auteuil,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2387,Le Village d'Auteuil,3.5,15,48.84803,2.2637,French,48 Rue Auteuil,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2388,Auteuil,2.5,10,48.848339,2.259875,"Brasseries, Cocktail Bars, Italian",78 rue d'Auteuil,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2389,Restaurant Solemar,4.0,6,48.8484,2.26079,Middle Eastern,56 Rue Poussin,"48.8479394142243,2.2608396783471107",48.8479394142243,2.2608396783471107,Porte d'Auteuil,19,14,16034,33,42.42424242424242
2390,L'Alliance,5.0,12,48.8265848,2.3271775000000003,"Bakeries, Patisserie/Cake Shop",17 rue Alphonse Daudet,"48.825030852925,2.3264128693982",48.825030852924996,2.3264128693982,Sarrette - Général Leclerc,10,12,14019,22,54.54545454545454
2391,L'Inédit Café,4.0,95,48.8376,2.39163,"Bistros, Cafes",4 rue Taine,"48.838811048815,2.3896577954292",48.838811048815,2.3896577954292004,Dugommier,48,6,12029,54,11.11111111111111
2392,Crêperie Paris Breizh,3.5,12,48.840676,2.391917,"Creperies, French",177 avenue Daumesnil,"48.838811048815,2.3896577954292",48.838811048815,2.3896577954292004,Dugommier,48,6,12029,54,11.11111111111111
2393,Yotaro,4.0,5,48.85232,2.40384,"Japanese, Sushi Bars",71 Rue Avron,"48.852566752033766,2.403928068708116",48.85256675203378,2.4039280687081157,Réunion - Avron,8,18,20132,26,69.23076923076923
2394,French Wok,5.0,1,48.8526554,2.4039345,Pan Asian,4 rue de la Reunion,"48.852566752033766,2.403928068708116",48.85256675203378,2.4039280687081157,Réunion - Avron,8,18,20132,26,69.23076923076923
2395,La Pizza Dinapoli,4.5,3,48.8526809,2.4037231,"Pizza, Italian",1 B Rue Réunion,"48.852566752033766,2.403928068708116",48.85256675203378,2.4039280687081157,Réunion - Avron,8,18,20132,26,69.23076923076923
2396,The Grilled Cheese Factory,4.0,67,48.8528,2.36741,"American (Traditional), Sandwiches",9 rue Jacques Coeur,"48.851355779579,2.369220033288",48.851355779579,2.369220033288,Bastille - Biscornet,3,55,12001,58,94.82758620689656
2397,Chez Margot,4.0,61,48.85192,2.3645,French,25 bis bd Henri IV,"48.851355779579,2.369220033288",48.851355779579,2.369220033288,Bastille - Biscornet,3,55,12001,58,94.82758620689656
2398,Le Rusti,4.0,40,48.85419,2.367422,Italian,8 rue des Tournelles,"48.851355779579,2.369220033288",48.851355779579,2.369220033288,Bastille - Biscornet,3,55,12001,58,94.82758620689656
2399,Crêperie Elo,4.5,25,48.85329,2.36729,Creperies,7 rue Saint-Antoine,"48.851355779579,2.369220033288",48.851355779579,2.369220033288,Bastille - Biscornet,3,55,12001,58,94.82758620689656
2400,Nagasaki,4.0,10,48.8882559,2.3915856,Japanese,194 Avenue Jean Jaurès,"48.88650687534334,2.3938155401308374",48.88650687534334,2.3938155401308374,Petit - Manin,8,13,19019,21,61.904761904761905
