,Unnamed: 0,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
15407,1186,50a78a8ae4b02938be33369a,News Sushi,881,48.801325,2.541431,Sushi Restaurant,"48.80889533774377,2.5382421165704727"
15408,1187,52a353a411d2eb6707297f0b,Rotisserie Antonio,942,48.804454,2.549002,Food Truck,"48.80889533774377,2.5382421165704727"
15409,1188,537c8af8498e9a76c533a328,Le Calypso,1013,48.816978000000006,2.532241,Diner,"48.80889533774377,2.5382421165704727"
15410,1189,4ba619ccf964a520923339e3,Villa 9 Trois,602,48.863827,2.432948,"Fast Food Restaurant, French Restaurant","48.8687591,2.4329931"
15411,1190,52ee129911d25876028a0ee6,L'Atelier des Artistes,677,48.872612,2.440181,"Bakery, Restaurant","48.8687591,2.4329931"
15415,1194,5e22f87db57bd100081f2aac,Les Montreuillois,631,48.868494,2.441516,Bakery,"48.8687591,2.4329931"
15418,1197,4db9403a5da3b5fa68d0351c,Tasing,696,48.864145,2.439591,Chinese Restaurant,"48.8687591,2.4329931"
15419,1198,4e78d59d1f6ecf8d36be5750,La Conquete du Pain,796,48.861521,2.433868,"Bakery, Restaurant","48.8687591,2.4329931"
15423,1202,515821cde4b02bc21f2344b9,Cafe Louis,47,48.840762,2.264657,"Café, Restaurant","48.84097491091973,2.264390252530575"
15428,1207,57507c34498e6dcfe17846e5,Pizza Exelmans,44,48.841471000000006,2.264656,Pizzeria,"48.84097491091973,2.264390252530575"
15429,1208,4b8c036cf964a52071b832e3,Comptoir du XVI,51,48.841057,2.2651790000000003,"Café, Coffee Shop, French Restaurant","48.84097491091973,2.264390252530575"
15430,1209,523226e711d27af6abeb91f6,La Rosa,114,48.884689,2.2946869999999997,"Fast Food Restaurant, Italian Restaurant","48.88364782887555,2.2952447086572647"
15431,1210,52571a9c11d21d865f1311d5,Roca,135,48.884983,2.295209,French Restaurant,"48.88364782887555,2.2952447086572647"
15435,1214,4b1f9255f964a520052724e3,Petrus,183,48.885197,2.2964580000000003,French Restaurant,"48.88364782887555,2.2952447086572647"
15436,1215,581745f138fa1979d931d1ed,Boulangerie Montgolfière,152,48.882527,2.293807,"Bakery, Pastry Shop, Restaurant","48.88364782887555,2.2952447086572647"
15437,1216,525801dd11d22ffbed2ccead,Le Trois-Quart,151,48.882688,2.293732,"Fast Food Restaurant, French Restaurant","48.88364782887555,2.2952447086572647"
15438,1217,4adcda13f964a520bc3621e3,Dessirier,159,48.884869,2.296432,"French Restaurant, Seafood Restaurant","48.88364782887555,2.2952447086572647"
15439,1218,531ba635498e61592a1c07ae,La Recoleta,173,48.885034999999995,2.295155,"Argentinian Restaurant, Italian Restaurant","48.88364782887555,2.2952447086572647"
15440,1219,4d679e26fd1b8cfa7bc81ff0,L'Angolo 42,200,48.837877,2.347285,"Pizzeria, Italian Restaurant","48.837668272811,2.3448138346607"
15441,1220,5224f14b11d254561aa9b004,Restaurant Buddha,241,48.835901,2.346947,"French Restaurant, Indian Restaurant","48.837668272811,2.3448138346607"
15442,1221,4adcda14f964a5200d3721e3,L'Ourcine,245,48.835768,2.346351,"Bistro, Brasserie","48.837668272811,2.3448138346607"
15443,1222,4b4b2cfef964a520bd9326e3,Pasta E Fagioli,345,48.840888,2.344895,"Diner, Pizzeria, Italian Restaurant","48.837668272811,2.3448138346607"
15444,1223,4b7200acf964a5207b692de3,Cave la Bourgogne,401,48.839175,2.3497049999999997,"Wine Bar, Brasserie","48.837668272811,2.3448138346607"
15445,1224,4b489f01f964a520c05026e3,Café Léa,380,48.838729,2.349764,Café,"48.837668272811,2.3448138346607"
15446,1225,4d320b25c75a6ea80f530aae,Le Comptoir Marguery,372,48.836735,2.350032,"Bistro, Brasserie","48.837668272811,2.3448138346607"
15447,1226,4e18b3b4ae6092c27654ff02,I Diavoletti,392,48.841057,2.3437080000000003,Italian Restaurant,"48.837668272811,2.3448138346607"
15448,1227,4da9aefd1e72c1ab9be124b0,Siam-Orchidée,316,48.838807,2.3487080000000002,"Thai Restaurant, Vietnamese Restaurant","48.837668272811,2.3448138346607"
15449,1228,4e7a36bad4c0d1bf671f2f92,Jolis Mômes,357,48.835526,2.348439,French Restaurant,"48.837668272811,2.3448138346607"
15450,1229,4d0f5f925584f04d9e815116,Cappadoce,195,48.836191,2.398623,"Fast Food Restaurant, Turkish Restaurant","48.83761417037952,2.397253782195704"
15451,1230,4b687390f964a52070792be3,Les Voisins,197,48.836307,2.398779,French Restaurant,"48.83761417037952,2.397253782195704"
15452,1231,4b7e6400f964a52035eb2fe3,Robata,131,48.838825,2.3963520000000003,"Brasserie, Sushi Restaurant","48.83761417037952,2.397253782195704"
15453,1232,4c8b7a1d1797236aef266b88,Les Zygomates,208,48.836017,2.398345,"Fast Food Restaurant, Brasserie","48.83761417037952,2.397253782195704"
15454,1233,59f8c836135b3914d29a658a,Boulangerie Leroy Monti,166,48.839046,2.397776,Bakery,"48.83761417037952,2.397253782195704"
15455,1234,57bc2da3498e53aa43ae5528,Le 217 Brasserie Restaurant,167,48.838607,2.399057,French Restaurant,"48.83761417037952,2.397253782195704"
15456,1235,50d5eb19e4b0795434870be9,Martine Colson le Grenier Lorrain,181,48.838502000000005,2.399165,Bakery,"48.83761417037952,2.397253782195704"
15457,1236,5b5e1101e55d8b002ce5b303,Morello Pizza,182,48.838502000000005,2.399165,Pizzeria,"48.83761417037952,2.397253782195704"
15458,1237,4b9a4002f964a52053a735e3,Le Va et Vient,234,48.839479,2.395764,French Restaurant,"48.83761417037952,2.397253782195704"
15459,1238,4db730b95da3b5fa68a56d5b,Kiraz,254,48.83623,2.394176,"Fast Food Restaurant, Kebab Restaurant, Middle Eastern Restaurant","48.83761417037952,2.397253782195704"
15460,1239,553f635e498e511103935ef7,Pause Bobun,71,48.84301,2.363639,"Asian Restaurant, Vietnamese Restaurant","48.842524,2.364044"
15461,1240,4db07aec4df03036e8bb6907,Au Soleil d'Austerlitz,102,48.841833,2.362839,Brasserie,"48.842524,2.364044"
15462,1241,54ff62c0498e8b4e7c41decc,U Mulinu,203,48.841103000000004,2.362311,Corsican Restaurant,"48.842524,2.364044"
15463,1242,4bd2ce1eb221c9b6e74dd8d0,India Gate,224,48.840990999999995,2.362243,Indian Restaurant,"48.842524,2.364044"
15464,1243,4bf379ba706e20a1914fa898,La Croissanterie,226,48.841008,2.36939,Food and Beverage Retail,"48.842524,2.364044"
15466,1245,596e28442f97ec370b7a8c5b,Kioske du Jardin des Plantes,489,48.843927,2.358003,Snack Place,"48.842524,2.364044"
15467,1246,5ad5920e4a1cc07b691c87f0,Sellae,539,48.838811,2.3595450000000002,Restaurant,"48.842524,2.364044"
15469,1248,52cf0586498ecb75ef0550b4,Au pays de Confucius,610,48.837788,2.359871,Chinese Restaurant,"48.842524,2.364044"
15480,1259,4edd389b9adfe5cbe28b6765,Courtepaille,49,48.894039,2.398143,"Pizzeria, French Restaurant, Steakhouse","48.893923963057865,2.39790290594101"
15481,1260,51cdc738498ee7a33471ea12,Les Pantins,346,48.895275,2.4018200000000003,French Restaurant,"48.893923963057865,2.39790290594101"
15482,1261,52f5ea0411d22a1cb271f238,Mobile Burger,232,48.895936,2.398767,Food Truck,"48.893923963057865,2.39790290594101"
15483,1262,60882f694b76ff0e7c7d647c,Chéri Coco,235,48.893235,2.400937,Vegan and Vegetarian Restaurant,"48.893923963057865,2.39790290594101"
15484,1263,55e5ea43498eba4e150f1ecc,Le Balcon,389,48.889340999999995,2.393739,French Restaurant,"48.893923963057865,2.39790290594101"
15485,1264,5bd01eea2b274a002c6d785b,Ernest & Valentin Pantin,247,48.893308000000005,2.401254,Bakery,"48.893923963057865,2.39790290594101"
15486,1265,53428c2d11d200693847bbfe,La Nouvelle Marina,269,48.895655,2.400416,French Restaurant,"48.893923963057865,2.39790290594101"
15487,1266,56c46c3ecd10cdfff7dd57ac,Yokoron,272,48.89345,2.4011419999999997,Restaurant,"48.893923963057865,2.39790290594101"
15488,1267,4bd19743a8b3a593c2ef655f,Keiji Okinawa,273,48.894776,2.4016029999999997,Japanese Restaurant,"48.893923963057865,2.39790290594101"
15489,1268,582464b71632352fc8e835ac,Canal Burger,282,48.894459000000005,2.401841,Burger Joint,"48.893923963057865,2.39790290594101"
15490,1269,4fb699b2d5fb2447a9b8f790,Ciasa Mia,57,48.847348,2.3469189999999998,Italian Restaurant,"48.84702057165222,2.3464982619671075"
15493,1272,5cdbe5c0d552c7002cb887df,Tran Tran Zai,128,48.847342,2.348119,Noodle Restaurant,"48.84702057165222,2.3464982619671075"
15494,1273,4bd33f21462cb7133befdd07,Les Fêtes Galantes,127,48.847851,2.347224,French Restaurant,"48.84702057165222,2.3464982619671075"
15495,1274,4b7d3702f964a52014b32fe3,La Capannina,101,48.846947,2.347794,Italian Restaurant,"48.84702057165222,2.3464982619671075"
15496,1275,4adcda14f964a520113721e3,Le Coupe Chou,162,48.848527000000004,2.34643,French Restaurant,"48.84702057165222,2.3464982619671075"
15497,1276,4b9ab028f964a5202ecd35e3,Le Petit Prince de Paris,174,48.848426,2.3466259999999997,French Restaurant,"48.84702057165222,2.3464982619671075"
15499,1278,4b4ba308f964a52090a226e3,La Petite Périgourdine,226,48.848831,2.347216,Brasserie,"48.84702057165222,2.3464982619671075"
15501,1280,4d6abd9d2eaba35ddf6c2e0d,Restaurant l'Olivier,189,48.823877,2.3235,"Café, African Restaurant, Moroccan Restaurant","48.822009,2.322188699"
15503,1282,4c3cbfd37d00d13a0a593950,Les Vendanges,278,48.824526,2.323378,French Restaurant,"48.822009,2.322188699"
15505,1284,4afeefe3f964a520df3122e3,Sapori d'Italia,241,48.824195,2.3232630000000003,"Pizzeria, Italian Restaurant","48.822009,2.322188699"
15507,1286,52d925e8498e01837e63f370,La Quincaillerie Générale,398,48.819137,2.319599,"Bistro, French Restaurant","48.822009,2.322188699"
15508,1287,56293666498ee732f99e697f,Les Saveurs du Sichuan,330,48.82475,2.323513,Szechuan Restaurant,"48.822009,2.322188699"
15509,1288,4e033833b0fb88a1209c96dc,Palais Orleans,206,48.823791,2.32405,Chinese Restaurant,"48.822009,2.322188699"
15510,1289,4cbee1368db3b60c8cca7478,Botzaris Café,90,48.875847,2.381929,Brasserie,"48.8750898883217,2.3826304078102116"
15511,1290,5a96902de55d8b2f3e8b9ef1,Le Cadoret,120,48.874827,2.380966,French Restaurant,"48.8750898883217,2.3826304078102116"
15512,1291,4c5dcfc06ebe2d7f6502d42e,La Queue de Boeuf,111,48.874528000000005,2.3816439999999997,"Cajun / Creole Restaurant, Brasserie","48.8750898883217,2.3826304078102116"
15513,1292,56f19554498e68939caad060,Le Square,99,48.875735999999996,2.383238,"Coffee Shop, French Restaurant","48.8750898883217,2.3826304078102116"
15515,1294,4c6eeefd34443704a17d1f5f,Le Fleuve Rouge,106,48.874887,2.381088,Thai Restaurant,"48.8750898883217,2.3826304078102116"
15517,1296,4b311df9f964a5207d0025e3,Lao Siam,248,48.873187,2.38083,"Asian Restaurant, Thai Restaurant","48.8750898883217,2.3826304078102116"
15518,1297,565430b8498ef1ce011e9453,Mensae,249,48.875667,2.385605,"Diner, French Restaurant","48.8750898883217,2.3826304078102116"
15519,1298,5471f9b3498e6e2065dc3ad4,Il Posto,302,48.874003,2.38623,"Pizzeria, Italian Restaurant","48.8750898883217,2.3826304078102116"
15529,1308,5306648b11d2b44d78a6df09,Restaurant les Vinaigriers,239,48.873331,2.3613869999999997,French Restaurant,"48.875034655883944,2.359801238597928"
15530,1309,4b1a5e63f964a52061e923e3,Used Book Café,68,48.860803000000004,2.366948,"Café, Tapas Restaurant","48.86114216276092,2.367799618107727"
15532,1311,4b859427f964a520a96631e3,Au Passage,96,48.861639000000004,2.368745,"Wine Bar, Bistro, Brasserie","48.86114216276092,2.367799618107727"
15533,1312,56506af9498ee6bcc6ee3932,Dupain,98,48.861854,2.367328,Bakery,"48.86114216276092,2.367799618107727"
15534,1313,53074404498ee6ccedbfc54d,Boot Café,180,48.861071,2.3654759999999997,"Café, Coffee Shop, Restaurant","48.86114216276092,2.367799618107727"
15535,1314,554c6191498e50850e297066,La Maison Plisson,175,48.859673,2.367295,"Deli, French Restaurant","48.86114216276092,2.367799618107727"
15536,1315,4d7bc7ed645ea35dfc1639f8,Grazie,196,48.859456,2.3673349999999997,"Cocktail Bar, Pizzeria, Italian Restaurant","48.86114216276092,2.367799618107727"
15537,1316,5e4acd45f17d0400072a18b5,Land & Monkeys,195,48.859378,2.367968,Bakery,"48.86114216276092,2.367799618107727"
15538,1317,5ba7a09116ef670039c8ad6b,Oultma,187,48.861391999999995,2.365327,"Café, Restaurant","48.86114216276092,2.367799618107727"
15539,1318,5a8837208c812a57c099c093,Patchanka,200,48.861657,2.370563,Argentinian Restaurant,"48.86114216276092,2.367799618107727"
15543,1322,4d9571b3d1bca0907e7a4fb4,Aida,326,48.850291,2.318769,Sushi Restaurant,"48.85154484769,2.3146149516106"
15545,1324,4f5c67e1e4b0a4baa3658aea,La Table d'Aki,344,48.851137,2.319454,French Restaurant,"48.85154484769,2.3146149516106"
15546,1325,56894b0e498e2d8463115fa3,L'Inconnu,330,48.850120000000004,2.31858,"French Restaurant, Italian Restaurant","48.85154484769,2.3146149516106"
15548,1327,4b268e13f964a5206a7d24e3,Au Pied de Fouet,291,48.851596,2.3187,French Restaurant,"48.85154484769,2.3146149516106"
15550,1329,54901010498ee76597c5e1f0,Pedra Alta,123,48.814796,2.38977,Portuguese Restaurant,"48.81411442356866,2.39090770483017"
15552,1331,4ec79a4393ad41338cf30104,Camion Pizza,66,48.814526,2.391573,Food Truck,"48.81411442356866,2.39090770483017"
15553,1332,5eb3d1662e26b00008c83bb2,Les Délices d'Ivry,105,48.814417,2.392248,Bakery,"48.81411442356866,2.39090770483017"
15554,1333,5eb473655812a2000748c107,Naan Delhi's,175,48.812553,2.391238,Burger Joint,"48.81411442356866,2.39090770483017"
15555,1334,4e9eb15b9a52cd825cfb59f5,La Pergola,227,48.813266,2.393741,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.81411442356866,2.39090770483017"
15556,1335,5eb4640b62e8dc000810cf42,Boulangerie de la Gare,246,48.815548,2.39347,Bakery,"48.81411442356866,2.39090770483017"
15557,1336,4df1f978fa76abc3d8667369,Bouche à Oreille,246,48.812878999999995,2.393592,"Fast Food Restaurant, Greek Restaurant","48.81411442356866,2.39090770483017"
15558,1337,5312ed86498ec58e1d2b5194,Au Coeur des Pains,258,48.811686,2.391064,Bakery,"48.81411442356866,2.39090770483017"
15560,1339,63bd112c72d7b93f3a54d5b7,Regal Shop,433,48.820658,2.463997,Deli,"48.82237977153955,2.4586871266365056"
15561,1340,5fd793ff526c770d3957095d,Germain,665,48.820778999999995,2.467038,French Restaurant,"48.82237977153955,2.4586871266365056"
15562,1341,566ff925498e99280d183c30,Taj Mahal,716,48.815806,2.458432,Indian Restaurant,"48.82237977153955,2.4586871266365056"
15563,1342,504793fde4b01c18bbe43349,Sushi Seva,720,48.816445,2.463546,"Asian Restaurant, Japanese Restaurant","48.82237977153955,2.4586871266365056"
15564,1343,6051ec138a41ed321d4fad84,Graziella Joinville,725,48.818257,2.466374,Italian Restaurant,"48.82237977153955,2.4586871266365056"
15565,1344,4f64d9d2e4b0fb96f62af502,La Tajine d'Or,740,48.825364,2.467248,Middle Eastern Restaurant,"48.82237977153955,2.4586871266365056"
15566,1345,4ea68d85f5b9d085bac88d30,Sushi One,742,48.815792,2.460388,Japanese Restaurant,"48.82237977153955,2.4586871266365056"
15567,1346,4e54d926b0fb1e3684c688db,Pizza Vino,756,48.815552000000004,2.460254,"Pizzeria, Italian Restaurant","48.82237977153955,2.4586871266365056"
15568,1347,500b0235e4b0f6804eb9d6e6,Bistro de Lacaze,772,48.815405,2.46068,"Fast Food Restaurant, Basque Restaurant","48.82237977153955,2.4586871266365056"
15569,1348,5249b91b498ee1e66f775fb2,Saines Saveurs,777,48.817795000000004,2.46672,Bakery,"48.82237977153955,2.4586871266365056"
15574,1353,4b810370f964a520049530e3,Maison Landemaine Clichy,180,48.880846000000005,2.328855,"Bakery, Pastry Shop","48.8795431,2.3264628"
15575,1354,4b6f3a67f964a5208fe52ce3,Le Percolateur,223,48.881121,2.3248900000000003,"Diner, French Restaurant","48.8795431,2.3264628"
15576,1355,4b72a485f964a520be812de3,Thabthim Siam,243,48.881040000000006,2.324239,Thai Restaurant,"48.8795431,2.3264628"
15577,1356,51387cd2e4b0d152d9cd7fe7,Pho 20,308,48.882077,2.3283099999999997,Vietnamese Restaurant,"48.8795431,2.3264628"
15579,1358,528f41f5498ed26b82536630,Mandoobar,385,48.879341,2.3213150000000002,Korean Restaurant,"48.8795431,2.3264628"
15580,1359,56b616ca498e4a68b9620b9e,La FabU,157,48.862039,2.442782,"Bar, Tea Room, Diner","48.86131452758348,2.440614402294159"
15581,1360,59208a08f5e9d739e08a5d45,La Bottega della Pizza,180,48.860137,2.438788,Pizzeria,"48.86131452758348,2.440614402294159"
15582,1361,51373816e4b0d5d395669eb2,Saigon (Restaurant Saïgon),12,48.861416999999996,2.440856,"Fast Food Restaurant, Thai Restaurant, Vietnamese Restaurant","48.86131452758348,2.440614402294159"
15583,1362,532bfdfc498e7aba8eef1eda,Yan Kady Chez Fatou,54,48.860999,2.439914,"African Restaurant, Halal Restaurant","48.86131452758348,2.440614402294159"
15584,1363,612a10386040d2787fd489c1,Putsch,79,48.860654,2.439901,Vegan and Vegetarian Restaurant,"48.86131452758348,2.440614402294159"
15586,1365,561f79ed498ee3b4ca711ff4,Sushi Kendo,82,48.860678,2.4400619999999997,"Ramen Restaurant, Sushi Restaurant","48.86131452758348,2.440614402294159"
15587,1366,5ae1caeaeaf49a002c10f192,Nostrum,90,48.861788,2.441623,Restaurant,"48.86131452758348,2.440614402294159"
15590,1369,5352e32c498e2d1cf0869bed,Café Chilango,72,48.866487,2.370053,Taco Restaurant,"48.8667175,2.3692541"
15593,1372,4ed7d667f7905836c08dc008,Kushikatsu Bon,131,48.865419,2.369232,Japanese Restaurant,"48.8667175,2.3692541"
15595,1374,54fc65f3498e7f86ee38def9,Boulangerie Utopie,158,48.865237,2.368778,Bakery,"48.8667175,2.3692541"
15596,1375,4be9ca2fa9900f4770c01540,Soya Végétarien Végétalien et Bio,158,48.868127,2.370188,Vegan and Vegetarian Restaurant,"48.8667175,2.3692541"
15597,1376,533fe44c498e8007e5a2dd46,Chez Imogène,146,48.865497999999995,2.368507,"Creperie, French Restaurant","48.8667175,2.3692541"
15598,1377,59fb8c09f96b2c2c4454790a,Le Rigmarole,177,48.865251,2.3691310000000003,Restaurant,"48.8667175,2.3692541"
15599,1378,56190cdd498e1a671fe91efc,Botanique Restaurant,166,48.865521,2.370413,French Restaurant,"48.8667175,2.3692541"
15600,1379,4b9fceb9f964a520854037e3,Chibby's Diner,65,48.847263,2.394767,"Burger Joint, Diner, American Restaurant","48.8471116,2.3956204"
15601,1380,4bb6a35f941ad13a6dcb1fe3,Thai Kanda,204,48.847625,2.392923,"Fast Food Restaurant, Thai Restaurant","48.8471116,2.3956204"
15602,1381,4ced64c57db3224b39bf212e,Fakra,229,48.848857,2.393757,"Buffet, Falafel Restaurant, Lebanese Restaurant","48.8471116,2.3956204"
15604,1383,4b62cdc2f964a52062532ae3,Le Triomphe,90,48.847423,2.394692,"Bar, Coffee Shop, Brasserie","48.8471116,2.3956204"
15605,1384,4b4b2d20f964a520c39326e3,Chez Prosper,251,48.848601,2.398245,"Bistro, Coffee Shop, Brasserie","48.8471116,2.3956204"
15606,1385,4b75df97f964a5201d2b2ee3,Le Dalou,190,48.847861,2.397452,"Bar, Café, Brasserie","48.8471116,2.3956204"
15607,1386,4ba78d31f964a520a89c39e3,Sogoosto,247,48.848155,2.392557,Italian Restaurant,"48.8471116,2.3956204"
15608,1387,4eb7c45b6c2590eb89050978,Fleurs de Cerisier,216,48.848857,2.393757,Japanese Restaurant,"48.8471116,2.3956204"
15609,1388,4b81a076f964a520a8b330e3,Khun Akorn,338,48.849631,2.398096,Thai Restaurant,"48.8471116,2.3956204"
15610,1389,57cf86ac498e49990103ae74,Ken Kawasaki,72,48.887167,2.3328599999999997,French Restaurant,"48.886472466141925,2.3328901827335358"
15611,1390,4bc9b191511f95213d0daec7,Le Relais Gascon,76,48.886159,2.33354,Brasserie,"48.886472466141925,2.3328901827335358"
15612,1391,5630e0c7498ed51a21615cab,La Bossue,95,48.886009,2.3338799999999997,"Bakery, Tea Room, Restaurant","48.886472466141925,2.3328901827335358"
15613,1392,4d541304d4a6721e9b5691ac,Boulangerie Alexine,121,48.886148999999996,2.334653,"Bakery, Restaurant","48.886472466141925,2.3328901827335358"
15614,1393,4ba2abb2f964a5208b0e38e3,La Focaccia,104,48.885964,2.33411,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.886472466141925,2.3328901827335358"
15618,1397,50b52803e4b0654a34591997,Les Tantes Jeanne,191,48.885388,2.334708,"French Restaurant, Modern European Restaurant","48.886472466141925,2.3328901827335358"
15620,1399,4d9d996aa695721edd3e140d,La Renaissance Sophie Lopes,328,48.810093,2.299163,Bakery,"48.81154270401601,2.303070724010468"
15621,1400,4c595319d3aee21e47d56755,Jardin d'Asie,184,48.812534,2.300904,Thai Restaurant,"48.81154270401601,2.303070724010468"
15622,1401,5aa478ba1fa7633e28c1d82e,La Cava,185,48.812906,2.301989,Italian Restaurant,"48.81154270401601,2.303070724010468"
15624,1403,4c2334aa9085d13a8d7687cc,La Spaghetteria,244,48.813987,2.3030720000000002,"Fast Food Restaurant, Italian Restaurant","48.81154270401601,2.303070724010468"
15625,1404,54edb40f498e6540d882fd1d,Le Bol d'or,279,48.811152,2.299123,Asian Restaurant,"48.81154270401601,2.303070724010468"
15626,1405,4e1068de6284edb6bace27b2,Tipaza,547,48.816215,2.3055380000000003,"African Restaurant, French Restaurant, Moroccan Restaurant","48.81154270401601,2.303070724010468"
15627,1406,4e8c435e775bb2805224ec38,Le Rouge Gorge,772,48.816205,2.310604,"Fast Food Restaurant, French Restaurant","48.81154270401601,2.303070724010468"
15628,1407,4b7bdad4f964a520c8702fe3,Piccolo Mondo,572,48.808927000000004,2.296745,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.81154270401601,2.303070724010468"
15629,1408,4ca8974c44a8224bbaeb1840,Boulangerie l'Ecureuil,546,48.812015,2.294916,"Bakery, Pastry Shop","48.81154270401601,2.303070724010468"
15631,1410,5644fbdc498e6d7528a03ca0,Quartier Rouge,46,48.857242,2.399019,French Restaurant,"48.85708641027236,2.3984125256538396"
15632,1411,554b469f498ebd1960682397,Nakano,44,48.857595,2.3996630000000003,Japanese Restaurant,"48.85708641027236,2.3984125256538396"
15633,1412,4bdb466ec79cc9288ef281e9,Tomato Bistrot,230,48.858297,2.400864,Brasserie,"48.85708641027236,2.3984125256538396"
15634,1413,5675138b498e6ba0bc092109,Aux Saveurs d'Oliver,91,48.856746,2.397514,Bakery,"48.85708641027236,2.3984125256538396"
15635,1414,56fe271d498eb7daf5c8fbcf,Le Bricheton,377,48.854805,2.402097,"Bakery, Restaurant","48.85708641027236,2.3984125256538396"
15642,1421,4f37a399e4b0a67fec74c523,Voki I Čiča,174,48.915886,2.379092,Eastern European Restaurant,"48.9155156,2.3814103"
15647,1426,57c71ad0498e207616970d4c,Dalyan,295,48.915535,2.37737,Doner Restaurant,"48.9155156,2.3814103"
15648,1427,57502c16498eeb95016ea24b,Au P'tit Breton,417,48.9184,2.377911,French Restaurant,"48.9155156,2.3814103"
15650,1429,55ed7025498e7fc6628513dd,Le Canard Huppé,302,48.833017,2.267286,Food Truck,"48.83372430280548,2.2713854536414146"
15651,1430,4d906622788c5481bc1063fd,Boulangerie Artisanale Stéphane Moa,339,48.832839,2.2669200000000003,"Bakery, Pastry Shop, Sandwich Restaurant","48.83372430280548,2.2713854536414146"
15652,1431,52e10287498e1c6870913d27,L'Entre-Potes,653,48.827746999999995,2.273044,French Restaurant,"48.83372430280548,2.2713854536414146"
15654,1433,53ab0107498e7499e4148327,Ayomi,615,48.829032,2.267199,Japanese Restaurant,"48.83372430280548,2.2713854536414146"
15655,1434,56f02ca8498ed598b47f92d7,Paris Aquaboulevard 15e,410,48.832471000000005,2.276503,Restaurant,"48.83372430280548,2.2713854536414146"
15656,1435,52eb91d5498eb8277875d2eb,Salon Paris-Seattle,420,48.832609999999995,2.265886,French Restaurant,"48.83372430280548,2.2713854536414146"
15657,1436,550081fb498ec52821313f92,Koedo,768,48.829607,2.262644,Japanese Restaurant,"48.83372430280548,2.2713854536414146"
15662,1441,50f5d179e4b01305741d27f1,Le Petit Vingtième,49,48.873621,2.388923,French Restaurant,"48.87403113727167,2.38959476351738"
15664,1443,4e482635b61c03d0cd230965,Bonjour Vietnam,111,48.874025,2.3881360000000003,"Asian Restaurant, Vietnamese Restaurant","48.87403113727167,2.38959476351738"
15666,1445,4c5f0ce52815c9280036b967,Au 140,155,48.875244,2.3899939999999997,"Bakery, Pastry Shop","48.87403113727167,2.38959476351738"
15668,1447,4b6ddb6cf964a5203d962ce3,Cheval d'Or,253,48.875842,2.387261,Chinese Restaurant,"48.87403113727167,2.38959476351738"
15673,1452,4b05baaaf964a520cfe122e3,Cercle National des Armées,191,48.875308000000004,2.319989,French Restaurant,"48.87590240712654,2.322616316378116"
15674,1453,514acafb29a6179cf70262ec,Lazare Paris,209,48.876235,2.325371,Bistro,"48.87590240712654,2.322616316378116"
15682,1461,5167066be4b0639d02f821b5,Tamarin,560,48.845137,2.438355,Thai Restaurant,"48.84780306364685,2.445141971111298"
15683,1462,4c3a223fdfb0e21ef4abb1a8,Les Fées Papilles,536,48.846024,2.4387220000000003,French Restaurant,"48.84780306364685,2.445141971111298"
15684,1463,501ec7a5e4b004b1c6fac42d,Megna,299,48.847792999999996,2.440743,"Brasserie, Indian Restaurant","48.84780306364685,2.445141971111298"
15685,1464,4bd3228bcaff95212412d4f0,La Table des Troys,602,48.844806,2.43824,Brasserie,"48.84780306364685,2.445141971111298"
15686,1465,4bb2541beb3e9521f0e0c90a,Renine,608,48.850626,2.4379939999999998,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.84780306364685,2.445141971111298"
15688,1467,4f4f8059e4b0cc5f149910d4,Co2,542,48.847621000000004,2.437802,French Restaurant,"48.84780306364685,2.445141971111298"
15689,1468,5853d0b9ea1c0d49117c6434,Sunny's Bagels,361,48.848040999999995,2.4401200000000003,Restaurant,"48.84780306364685,2.445141971111298"
15690,1469,4d5a41c27e223704bedbba73,Cafet du Moulin,87,48.896993,2.3970990000000003,Cafeteria,"48.89738369720229,2.3959985375404362"
15691,1470,5849c87f18fd2b05b6f75099,Munchies,89,48.896927000000005,2.3968,Food Truck,"48.89738369720229,2.3959985375404362"
15692,1471,4e54e1fc1f6e7ab6b1b72cb1,Cantine BP2S,124,48.89676,2.39459,Dining and Drinking,"48.89738369720229,2.3959985375404362"
15694,1473,594c2a8f61f0707756bff531,Bistro les Grands Moulins,194,48.896502000000005,2.3984349999999997,Bistro,"48.89738369720229,2.3959985375404362"
15695,1474,5c5dcb595ba046002c79c9f6,Pizzeria Marcello,201,48.896941999999996,2.39853,"Pizzeria, Italian Restaurant","48.89738369720229,2.3959985375404362"
15696,1475,57b70f55498e955a134b3e03,Chicken spot,206,48.897612,2.398937,Fried Chicken Joint,"48.89738369720229,2.3959985375404362"
15698,1477,4e5b770d1f6e804280df25c1,La Marquise,281,48.897116,2.400186,Brasserie,"48.89738369720229,2.3959985375404362"
15699,1478,4d5a64b224466ea8d625819f,Saint Mathieu Pizzéria,287,48.897321999999996,2.39988,Pizzeria,"48.89738369720229,2.3959985375404362"
